ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
5449862,21001,7712,7744.23559,59,BAT1104812,12.76552326,A,B4,MORTGAGE,57330.54361,Source Verified,n,Credit card refinancing,23.38682847,0,1,29,0,11056,61.9756556,25,w,2630.462729,0.069212299,3043.257617,1.38661059,0,INDIVIDUAL,66,0,37,46844,33751,0
8967591,1987,29163,21624.35466,58,BAT2136391,14.67454462,A,A3,MORTGAGE,61040.02205,Source Verified,n,Credit card refinancing,18.99078805,0,0,10,1,7045,55.36835937,28,f,1076.544913,0.047444439,4.21908659,0.165566843,0,INDIVIDUAL,36,0,44,55151,8528,0
40774605,16135,28183,14975.35216,58,BAT2252229,15.14686423,B,D4,MORTGAGE,58619.76715,Source Verified,n,Credit card refinancing,26.31958008,0,0,10,0,10794,71.66120954,23,f,1578.431303,0.041351877,0.833652477,0.003239372,0,INDIVIDUAL,121,0,30,26433,16368,0
2864880,18617,5139,20411.81683,59,BAT1104812,15.20572781,C,G2,MORTGAGE,29811.11176,Source Verified,n,Debt Consolidation,33.94622514,0,0,32,0,15439,47.49455387,11,w,1536.823496,0.006146454,0.651121136,0.372503085,0,INDIVIDUAL,120,0,50,275205,13135,1
4558438,32447,29864,13664.32783,59,BAT2136391,8.183991399,B,B5,MORTGAGE,55741.60987,Source Verified,n,Credit card refinancing,10.55907586,0,0,12,0,2432,63.2566798,31,f,1281.534492,0.044852771,2.630841551,1.028989548,0,INDIVIDUAL,119,0,33,326510,12713,0
2474948,15322,16669,21544.15084,58,BAT4694572,9.576127982,C,D1,MORTGAGE,65035.92347,Source Verified,n,Debt Consolidation,23.78146856,0,1,10,0,4236,61.15470309,27,f,926.631556,0.017505441,2.263721628,0.207674871,0,INDIVIDUAL,77,0,379,23646,11511,0
60655272,20495,20404,26137.81289,59,BAT2252229,16.62376691,C,C2,MORTGAGE,56689.44584,Source Verified,n,Debt consolidation,18.24345156,1,0,29,0,859,72.09525791,9,f,677.845365,0.010388204,0.875441595,1.23880228,0,INDIVIDUAL,102,0,12,5097,46046,0
5360704,16815,9115,15054.62084,58,BAT4351734,6.133730408,B,C4,MORTGAGE,82882.67896,Verified,n,Credit card refinancing,15.61698794,0,0,12,0,15563,54.39549328,13,w,429.7160463,0.129120441,4.595761897,1.195341343,0,INDIVIDUAL,97,0,30,45062,46656,0
43554439,21245,22394,15454.05066,58,BAT1766061,8.370359135,C,A3,MORTGAGE,124656.5312,Source Verified,n,Credit card refinancing,19.82889153,1,0,9,0,1216,49.78775438,28,w,9802.989733,0.034118594,1.508070371,1.104850904,0,INDIVIDUAL,93,0,572,433614,20399,0
33816065,32759,17337,20491.60435,58,BAT2252229,13.25597595,A,C1,MORTGAGE,39248.6106,Source Verified,n,Credit card refinancing,34.33713826,0,0,15,0,2923,0.93069253,29,f,1438.001069,0.039356388,5.392948345,1.057169272,0,INDIVIDUAL,106,0,13,14251,8610,0
9764687,14631,6896,8846.210446,59,BAT2078974,7.603811317,A,F3,MORTGAGE,53860.0355,Source Verified,n,Credit card refinancing,35.6894641,0,0,13,0,5148,79.82137726,12,f,5052.418478,9.74E-05,1.308263727,0.632152818,0,INDIVIDUAL,112,0,1743,85216,4662,0
42858608,5319,10589,6710.277993,59,BAT1930365,14.40501237,C,D2,RENT,42195.11664,Source Verified,n,Consolidated,16.97553888,0,0,12,0,4606,61.52446536,28,w,1522.271944,0.031792787,4.208788454,0.735810797,0,INDIVIDUAL,152,0,50,174013,9129,0
59025244,7980,8816,7451.832821,59,BAT2558388,11.50103614,D,E4,RENT,36627.81868,Verified,n,Other,33.06363922,0,0,8,0,4098,48.55391094,33,f,2461.295045,0.074141341,4.401211139,0.726511062,0,INDIVIDUAL,69,0,22,223053,40048,0
6591544,25297,8239,17808.85376,59,BAT5525466,11.20617658,D,B2,RENT,45386.09633,Source Verified,n,Credit card refinancing,15.9377194,0,0,12,0,8584,78.84531881,26,w,1230.615427,0.075045624,0.478901724,0.561643205,0,INDIVIDUAL,105,0,43,77339,12865,0
1627325,10007,23286,9799.112699,59,BAT4694572,5.320159165,B,C1,MORTGAGE,56260.45169,Source Verified,n,Credit card refinancing,16.85774803,0,0,13,0,150,59.35005269,29,f,8563.04758,0.034948766,6.110277263,0.939361362,0,INDIVIDUAL,10,0,13,35872,9087,0
2247580,15978,8990,10368.70758,59,BAT1467036,17.43309013,D,A2,MORTGAGE,206353.7812,Source Verified,n,Credit card refinancing,17.9837355,3,0,32,0,13116,54.26382743,9,w,2085.51805,0.011400386,2.716677807,0.99640169,0,INDIVIDUAL,40,0,28,68267,59521,0
7913466,5512,13560,10381.57173,59,BAT1930365,13.13295779,A,E5,MORTGAGE,52156.98769,Verified,n,Credit card refinancing,23.40183256,1,0,13,0,7848,67.31681197,28,f,2343.840302,0.088606474,5.497185803,1.299628998,0,INDIVIDUAL,105,0,41,531772,10157,0
40041472,17560,32297,11686.32127,59,BAT5341619,12.23218524,B,A4,RENT,42889.71138,Source Verified,n,Credit card refinancing,29.62076036,0,0,9,0,2566,45.70121313,21,f,830.5021301,0.061530475,4.009488731,0.471833032,0,INDIVIDUAL,128,0,45,302488,21742,0
6849648,29444,10272,15318.08257,59,BAT1104812,17.66411916,A,C1,MORTGAGE,127458.5424,Not Verified,n,Debt consolidation,31.33068098,0,0,12,0,5812,94.81896268,6,w,271.3743338,0.060675794,3.495259787,0.605023485,0,INDIVIDUAL,52,0,58,32412,12406,0
55617600,9802,31750,22178.27917,58,BAT1184694,9.613919605,E,G1,MORTGAGE,64634.57974,Not Verified,n,Debt consolidation,35.90772469,0,0,6,0,7348,48.40147572,10,f,20.7311705,0.003213132,0.439739356,0.122911102,0,INDIVIDUAL,56,0,11,185665,28727,0
19824810,15592,10652,12711.47723,59,BAT2078974,9.202941202,B,D4,RENT,97533.94742,Source Verified,n,Debt consolidation,22.34900077,1,0,12,0,9391,70.76118813,13,w,1948.579972,0.028531644,0.657176554,0.93696869,0,INDIVIDUAL,15,0,21,312412,1096,0
28200623,25468,10549,31413.42979,59,BAT1586599,19.84503544,A,E3,MORTGAGE,36010.27584,Source Verified,n,Debt consolidation,36.63740711,1,1,13,0,1478,43.98792051,20,w,833.6751022,0.066101545,3.778558694,1.04711395,0,INDIVIDUAL,38,0,39,154606,14503,0
14239090,30704,26587,11040.18621,59,BAT2252229,14.87140942,F,A3,RENT,49511.28714,Verified,n,Debt consolidation,7.980645151,0,0,27,1,10206,73.20503628,9,w,360.2489258,0.019491137,0.595346673,0.764955242,0,INDIVIDUAL,113,0,39,14963,29347,0
3276329,13583,15956,10744.44245,59,BAT2428731,10.21545626,G,E3,MORTGAGE,48105.13038,Not Verified,n,Credit card refinancing,12.25967073,1,2,6,0,26588,92.60536038,7,w,6372.585839,21.24614389,2.11163756,0.539670827,0,INDIVIDUAL,13,0,364,141482,61733,1
8550363,10272,15559,9835.432008,59,BAT5525466,8.951322124,C,B4,MORTGAGE,54629.75024,Not Verified,n,Credit card refinancing,21.45837812,0,0,10,0,18412,78.30194743,30,f,1071.879831,0.065782057,5.545819552,0.569217968,0,INDIVIDUAL,58,0,57,85911,29931,0
41008371,21688,6061,10584.51845,59,BAT5714674,11.10484813,A,C3,RENT,163172.2774,Not Verified,n,Other,13.36021129,0,0,13,1,2285,40.05524641,13,w,2938.157448,0.071624728,0.268115405,0.345514506,0,INDIVIDUAL,27,0,43,181609,14057,0
40634403,4498,4588,32242.14692,58,BAT2003848,15.1152144,B,D2,MORTGAGE,35663.42538,Source Verified,n,Credit card refinancing,12.99709472,1,0,24,0,3733,56.56727186,31,w,450.1654641,0.057205124,6.399282562,0.820715225,0,INDIVIDUAL,153,0,25,87881,11507,0
9524189,24256,29039,6379.250887,59,BAT1104812,6.884650116,B,C1,MORTGAGE,91589.97376,Source Verified,n,Debt consolidation,37.77597805,1,0,14,0,21075,43.62015776,25,w,477.4173277,0.041852458,2.20475635,0.965637014,0,INDIVIDUAL,5,0,34,55372,73750,1
16356453,16317,20687,32668.00749,59,BAT4722912,10.94457957,C,A4,MORTGAGE,130095.6781,Verified,n,Credit card refinancing,25.44674315,0,0,13,0,149,76.64010714,36,w,2036.241651,0.036898231,4.519359895,0.905507271,0,INDIVIDUAL,148,0,45,405547,29462,0
64772178,2633,22283,12027.41139,59,BAT2833642,10.65545821,C,C4,MORTGAGE,35697.53836,Not Verified,n,Credit card refinancing,10.26080325,6,0,9,0,5386,80.84551679,22,f,2506.941384,0.015020855,4.969964822,0.33366933,0,INDIVIDUAL,151,0,40,81355,7003,0
20779013,9040,11205,10756.77356,58,BAT2136391,12.75625689,E,F1,OWN,41675.46246,Source Verified,n,Credit card refinancing,21.96238604,2,0,17,0,549,60.64698637,26,f,3895.725237,0.027536483,0.897155001,1.39424134,0,INDIVIDUAL,43,0,8,110470,14827,0
8573814,9691,33234,23229.45589,59,BAT5341619,18.17893319,B,A4,MORTGAGE,41698.4373,Verified,n,Credit card refinancing,15.39487218,1,0,28,0,19319,87.02997128,25,w,1059.896485,0.016580586,2.601487821,0.237069695,0,INDIVIDUAL,87,0,27,77642,12405,0
12235618,5939,25847,4310.552315,59,BAT2558388,13.81891075,B,D4,RENT,69837.80226,Verified,n,Debt consolidation,29.20486423,0,0,25,0,3637,19.22335892,23,w,1280.867651,0.033086278,6.523979812,0.125449507,0,INDIVIDUAL,23,0,40,100528,14342,0
68578073,6018,29687,8394.260243,58,BAT1184694,6.424545768,C,B5,OWN,60470.30308,Source Verified,n,Credit card refinancing,8.677362532,0,0,9,0,4229,30.99295139,13,f,414.7237463,0.042458615,4.373518384,0.655689498,0,INDIVIDUAL,13,0,47,120200,8870,0
33986136,5956,11770,14585.29186,58,BAT4808022,12.97779825,B,C3,RENT,55345.27314,Source Verified,n,Credit card refinancing,17.92044466,0,1,10,0,4835,48.70801673,5,w,526.9961072,0.002143337,4.098096669,0.911663181,0,INDIVIDUAL,55,0,8,5500,47894,0
4200625,17882,16472,14671.17435,59,BAT1930365,7.408775726,B,C5,MORTGAGE,43584.63251,Verified,n,Credit card refinancing,35.35656695,0,0,9,0,8289,44.53787777,15,f,567.6924474,0.061446802,7.241677099,0.745316401,0,INDIVIDUAL,24,0,40,7967,9258,0
5458934,20364,21416,9314.126784,58,BAT5525466,18.81476071,C,C3,MORTGAGE,36059.04959,Not Verified,n,Debt consolidation,20.57464659,0,1,11,0,5604,46.69362035,23,f,3199.840905,0.129635148,5.623674286,0.335343653,0,INDIVIDUAL,58,0,41,44179,23753,1
31339001,5717,31089,12084.53591,59,BAT1467036,14.75907999,B,E2,MORTGAGE,42270.15782,Not Verified,n,Credit card refinancing,18.57166742,1,0,9,0,18640,30.28127007,11,f,11058.62016,0.014979611,0.752451937,0.81153242,0,INDIVIDUAL,58,0,34,239660,24745,0
8429887,7043,9825,6127.698534,59,BAT4722912,16.81359266,D,B2,RENT,170271.9266,Verified,n,Credit card refinancing,13.59013101,0,0,33,0,9357,55.34566108,28,w,3541.344219,0.038110519,4.85515793,1.5334382,0,INDIVIDUAL,20,0,30,13529,27551,0
35116726,19496,32666,12403.06116,58,BAT4271519,5.335154195,D,D1,RENT,84356.1798,Not Verified,n,Home improvement,31.36646412,0,0,24,0,6171,35.70091504,7,w,775.5205746,0.032581829,0.875692307,0.884095869,0,INDIVIDUAL,132,0,23,279203,25470,0
11325031,19785,6574,15009.92331,58,BAT2136391,12.25519241,D,A2,MORTGAGE,59274.27712,Source Verified,n,Debt consolidation,15.22408861,1,0,26,0,10114,56.32510607,11,w,981.9835013,0.000945202,3.062460782,1.448453116,0,INDIVIDUAL,113,0,1406,194296,55810,0
5699525,17051,11299,6154.190936,59,BAT3873588,18.95003943,C,B4,RENT,58356.28173,Source Verified,n,Credit card refinancing,22.05293239,1,0,7,0,858,61.44660599,14,f,3238.789597,0.026942525,7.887999284,1.187031638,0,INDIVIDUAL,51,0,27,82644,4710,0
15858075,7109,8574,10562.74276,59,BAT1766061,6.505358826,C,B4,MORTGAGE,44421.60411,Source Verified,n,Debt consolidation,28.69468435,0,0,16,0,14405,7.323911536,12,f,1293.63438,0.044596663,0.153358513,0.513423226,0,INDIVIDUAL,69,0,19,107860,43210,0
38428706,33360,22449,13123.88523,59,BAT2078974,8.598413933,C,B2,MORTGAGE,69689.51294,Source Verified,n,Debt consolidation,8.37454161,0,0,13,0,8410,82.18499944,32,w,2132.6433,0.014239664,0.513911236,0.395357369,0,INDIVIDUAL,79,0,22,78110,38264,0
4890442,12463,9106,13151.24622,58,BAT2333412,10.11081439,F,A5,MORTGAGE,45589.42434,Source Verified,n,Debt Consolidation,12.72503843,1,0,19,0,1823,16.9188226,18,w,2377.984769,0.005055772,2.98946432,0.611772678,0,INDIVIDUAL,11,0,37,155458,2170,0
3947170,14514,8775,15348.37561,59,BAT1184694,8.500107655,B,A1,RENT,53437.83707,Verified,n,Debt consolidation,27.64104745,1,0,12,1,6314,69.91974516,20,w,2326.93063,0.055551292,6.333817117,0.798437954,0,INDIVIDUAL,67,0,22,495921,16785,0
47519091,5648,25118,9563.383422,58,BAT3461431,12.62902342,A,B3,MORTGAGE,85131.02374,Source Verified,n,Debt consolidation,34.96983753,1,0,13,1,4651,63.48960071,27,f,7380.000009,0.061290848,1.787787229,1.223544279,0,INDIVIDUAL,28,0,45,141397,15088,0
3339092,26061,23875,16764.76547,59,BAT3461431,11.91235634,C,D1,MORTGAGE,74658.27309,Not Verified,n,Credit card refinancing,31.23293214,3,0,31,0,3251,20.34218821,34,f,416.2436595,0.053376782,6.903517026,0.797902873,0,INDIVIDUAL,77,0,43,56171,15552,0
64573687,23528,24591,13764.48454,59,BAT5547201,9.160453864,B,D4,RENT,74222.27782,Source Verified,n,Debt consolidation,22.5128702,0,0,12,0,5086,10.72927061,26,f,810.7612709,31.63432926,0.704500064,1.171570686,0,INDIVIDUAL,107,0,47,99675,10800,1
3581250,24764,16157,12215.21516,59,BAT5629144,10.30591647,C,D2,RENT,87817.39485,Source Verified,n,Home improvement,10.95443675,0,1,13,0,18731,88.3792504,12,f,766.307269,0.050914205,1.204627978,0.825467502,0,INDIVIDUAL,63,0,1250,25748,8016,0
56537492,27619,9383,11837.40778,58,BAT2558388,13.33824972,C,A4,MORTGAGE,47294.54149,Verified,n,Credit card refinancing,28.43408055,1,0,19,1,3439,22.17754757,17,f,8788.402998,0.025603573,1.463620279,1.028026577,0,INDIVIDUAL,135,0,20,166933,8326,0
3573666,14661,8180,12306.63846,58,BAT1586599,9.698859936,C,B2,RENT,142113.5589,Source Verified,n,Credit card refinancing,25.07900859,3,0,11,0,5172,49.74911972,23,f,1521.923134,0.026800226,2236.405046,1.225802641,0,INDIVIDUAL,66,0,17,227455,14672,0
7322521,22955,11309,26221.03635,58,BAT5341619,13.28600896,B,E2,MORTGAGE,26684.52079,Source Verified,n,Home improvement,7.552039389,0,0,12,0,3326,97.05395457,26,w,2738.488194,0.064358293,6.204540153,0.382590133,1,INDIVIDUAL,63,0,23,16747,32107,0
5077349,21230,9918,13419.04148,59,BAT5924421,15.24838553,B,B5,MORTGAGE,41685.51169,Source Verified,n,Credit card refinancing,33.8813491,1,0,14,0,5561,50.97285517,19,w,2032.149314,0.036719499,8.508730654,0.588932566,0,INDIVIDUAL,47,0,30,23729,34113,0
4086648,17282,10959,9161.952013,59,BAT1780517,11.36103691,C,E2,MORTGAGE,78229.14562,Verified,n,Debt Consolidation,27.70832843,0,0,14,0,13236,8.579840112,30,w,9738.22951,0.009092345,3.583614263,0.632406857,0,INDIVIDUAL,133,0,3,454700,27914,0
16039021,31043,22501,9058.391715,58,BAT1766061,9.64390923,A,C2,OWN,37564.5183,Not Verified,n,Debt consolidation,20.10527613,0,0,10,0,6508,15.29961751,32,f,527.5833513,0.038381933,0.225320028,0.64165918,0,INDIVIDUAL,88,0,33,194817,4844,0
6601091,17872,6935,16645.22387,59,BAT1586599,19.84732488,E,F3,RENT,39246.9427,Source Verified,n,Home improvement,20.15346,1,0,13,0,2095,30.43850431,12,w,246.1434288,0.009351633,5.993343542,1.518929721,0,INDIVIDUAL,105,0,32,226342,1244,0
1475208,14350,8231,9451.838358,59,BAT2522922,11.75608156,D,B2,MORTGAGE,109162.3087,Verified,n,Credit card refinancing,24.15836952,0,0,8,0,14412,46.24005094,17,f,238.1518816,0.071009012,6.549363627,0.916167075,0,INDIVIDUAL,150,0,26,106182,9476,0
17619663,20179,24034,14181.59423,58,BAT1586599,9.534759685,E,C4,MORTGAGE,201177.1522,Source Verified,n,Debt consolidation,26.2659216,0,2,19,0,4081,39.05627894,13,f,10623.46671,0.039423307,2.242736247,0.255246672,0,INDIVIDUAL,8,0,38,297428,2883,0
27815163,15864,8707,7746.024789,36,BAT1780517,13.04945143,B,B3,RENT,99206.4234,Verified,n,Debt consolidation,23.2898236,0,0,16,0,10868,35.5402629,20,w,2940.065361,0.060401784,5.449657989,0.96997289,0,INDIVIDUAL,99,0,24,11973,4878,0
64277492,17154,15192,6810.57856,58,BAT2833642,11.28181635,B,F2,MORTGAGE,81562.98527,Source Verified,n,Home improvement,27.48346315,0,0,13,0,12991,59.69618468,22,f,671.396011,0.066386915,3.669352827,0.856309451,0,INDIVIDUAL,100,0,11,276270,16466,0
23024863,8111,11395,13800.0341,58,BAT2078974,13.93790184,C,D1,OWN,172389.6099,Verified,n,Credit card refinancing,35.59220097,0,0,8,0,7960,63.56701208,7,w,746.5165304,0.039292951,2.737219321,0.838357208,0,INDIVIDUAL,117,0,51,36811,37863,0
8399039,19188,10643,10278.36642,59,BAT5525466,9.255596296,G,B4,OWN,51879.86783,Source Verified,n,Credit card refinancing,10.00088069,0,0,7,0,13829,69.88568704,47,w,2810.710196,0.008189294,7.096427964,0.009808384,0,INDIVIDUAL,35,0,25,29390,63841,1
39898683,27786,7170,7928.029647,59,BAT3873588,12.77586476,C,C2,RENT,93239.39346,Verified,n,Debt consolidation,21.27304366,0,1,17,0,8629,45.5640007,27,f,2194.010732,0.100685498,1.521025695,0.314249012,0,INDIVIDUAL,155,0,49,101895,42309,0
7192703,22718,20102,14434.3538,59,BAT2333412,16.97097322,A,A3,RENT,71419.79757,Not Verified,n,Credit card refinancing,14.16882371,0,0,14,0,10783,76.01472728,29,f,5044.534849,0.007937962,0.351027167,0.700773989,0,INDIVIDUAL,7,0,48,95913,4774,0
4709638,27314,4436,13098.97936,58,BAT2136391,19.41455746,C,D5,MORTGAGE,60383.63238,Not Verified,n,Debt Consolidation,32.48967642,0,0,11,0,5195,60.95657777,14,w,1919.948895,0.095870183,4.290340561,0.668448452,0,INDIVIDUAL,68,0,30,36715,23961,0
62816775,5943,11335,15827.92748,59,BAT2252229,19.98914676,B,B4,MORTGAGE,50934.08919,Verified,n,Debt consolidation,15.4050474,3,0,16,0,15,57.11816634,7,w,2102.944174,0.017231141,2.262255829,0.556156686,0,INDIVIDUAL,83,0,20,40609,46708,0
43200989,8455,11311,22893.96985,58,BAT5629144,14.23523855,D,C1,RENT,39520.11946,Source Verified,n,Credit card refinancing,26.58692118,1,0,14,0,5915,47.3032543,9,f,866.9834511,0.062597804,5.673206969,0.4781462,0,INDIVIDUAL,155,0,26,185418,32204,0
7921837,1137,20707,8764.423328,59,BAT2575549,10.71301204,B,B4,MORTGAGE,56710.72844,Verified,n,Credit card refinancing,36.38021921,0,1,11,0,2177,24.54979996,21,w,859.388759,38.47251523,5.239766846,0.265677688,0,INDIVIDUAL,148,0,37,21589,14829,0
34214281,18263,8548,26487.58182,59,BAT4694572,11.79159811,B,E5,MORTGAGE,61743.2912,Source Verified,n,Other,18.99507084,0,0,14,0,1335,50.6516966,7,w,1603.730498,0.051070153,5.339030916,0.783134756,0,INDIVIDUAL,131,0,57,20729,20828,0
4130593,11646,5466,10401.75078,58,BAT2078974,13.77215758,C,C2,RENT,73870.57906,Source Verified,n,Debt consolidation,11.9373058,0,0,13,0,401,43.49287144,10,f,1129.941257,0.0097821,0.044865928,0.436057229,0,INDIVIDUAL,61,0,44,53398,17814,0
46288130,17907,22059,8166.439324,59,BAT2558388,6.133051921,B,A4,MORTGAGE,112086.1228,Source Verified,n,Debt consolidation,22.82019014,0,0,13,0,5757,65.11188377,24,w,1530.826344,0.11735536,9.658476312,0.674356503,0,INDIVIDUAL,108,0,45,57476,5816,0
14023953,24855,25135,8357.844228,58,BAT3873588,9.504246415,A,B5,RENT,29495.81589,Source Verified,n,Credit card refinancing,17.63892378,0,0,12,0,7666,36.29655467,28,f,373.6988017,0.081881042,7.4513293,0.293175921,1,INDIVIDUAL,54,0,20,391770,6235,0
28472581,28572,29087,26131.08263,59,BAT1761981,5.552168226,B,D1,RENT,60977.86319,Source Verified,n,Debt consolidation,26.68655139,0,0,23,0,10041,16.54610758,26,f,2257.207571,0.042995532,2.243812107,0.890144996,0,INDIVIDUAL,52,0,36,199654,4419,1
1623005,19804,31474,21082.91898,58,BAT3193689,8.103587249,A,C5,OWN,29822.23539,Not Verified,n,Credit card refinancing,21.94777931,2,0,10,0,6530,74.72297353,12,f,8895.928371,0.09460033,6.216639477,0.583972614,0,INDIVIDUAL,63,0,39,372441,86347,0
11025398,33123,5630,11522.55917,59,BAT1104812,16.10815117,B,F5,MORTGAGE,42070.1483,Verified,n,Home improvement,17.30298907,0,0,9,0,3216,9.928701231,28,w,3088.710175,0.010066105,2.448427244,0.0914703,0,INDIVIDUAL,124,0,366,324595,8105,0
2184933,13779,11657,22532.62271,58,BAT1467036,12.27973759,B,B3,RENT,51549.00494,Source Verified,n,Credit card refinancing,11.9779365,1,0,11,0,9585,73.2708848,17,w,854.216319,0.082229046,3.03181714,0.995537746,0,INDIVIDUAL,92,0,50,543700,3992,0
54873049,24499,8658,13840.51897,59,BAT1586599,7.277335767,A,A2,MORTGAGE,122615.8535,Verified,n,Credit card refinancing,26.91473014,0,0,14,0,18151,26.04581437,32,f,593.4013627,0.076580456,3.067147522,0.072345326,0,INDIVIDUAL,31,0,40,83580,16301,1
59413562,30430,30615,16084.12647,59,BAT2078974,12.43677053,C,E4,RENT,28688.15257,Verified,n,Debt Consolidation,16.08456579,0,0,10,0,5479,89.11972889,36,f,5734.582611,0.04705471,2.345741455,0.693157469,0,INDIVIDUAL,90,0,25,107679,14548,0
4596249,6950,23140,21380.01478,58,BAT5849876,18.86476854,D,A5,RENT,74092.41239,Source Verified,n,Credit card refinancing,8.900150228,0,0,14,0,3881,46.72081504,15,f,1050.224599,0.05918572,1876.9658,0.66317754,0,INDIVIDUAL,63,0,54,175942,65701,0
3335489,10737,5934,7924.938774,58,BAT5341619,8.216498666,A,B4,RENT,111785.9826,Not Verified,n,Credit card refinancing,22.84248462,0,1,9,0,12865,11.98663238,15,w,1825.069494,0.015143803,4.255973205,1.295193337,0,INDIVIDUAL,131,0,40,72777,4209,0
6373731,16237,14916,5687.324864,59,BAT4271519,15.72431619,F,E1,MORTGAGE,103477.5536,Not Verified,n,Debt consolidation,19.73801319,0,0,10,0,3465,71.33005418,17,f,5116.289081,0.062556341,6.551623202,0.876706328,0,INDIVIDUAL,71,0,39,205927,4034,1
19679952,13923,12382,23023.5948,59,BAT1586599,11.27610032,D,C1,MORTGAGE,65403.97933,Verified,n,Credit card refinancing,29.93066527,0,0,10,0,12512,81.0171776,15,w,998.4586896,0.025317433,0.898627645,1.189897339,0,INDIVIDUAL,111,0,5,200056,14707,0
62489856,7386,17849,23590.32731,59,BAT4271519,10.49893366,D,B1,OWN,164822.7515,Verified,n,Debt consolidation,10.17382619,1,2,19,0,4066,64.07438212,16,f,306.3729629,0.064123463,7.962591386,0.745076125,0,INDIVIDUAL,74,0,37,54017,14222,0
21750011,8066,26288,27852.16666,59,BAT2803411,9.325212526,B,B4,MORTGAGE,131303.8361,Source Verified,n,Debt Consolidation,31.83947075,0,0,28,1,9219,17.84778871,14,w,236.6934992,0.036349461,0.791149489,0.071709681,0,INDIVIDUAL,151,0,35,227126,19514,0
36827909,30698,24082,12980.67402,58,BAT2522922,14.53489342,C,E4,OWN,83366.54354,Verified,n,Debt consolidation,14.98140883,0,0,21,0,7809,60.36868834,8,f,373.089143,0.095518578,7.023911668,0.492730845,0,INDIVIDUAL,32,0,14,6490,40575,0
6752350,9348,27086,17209.65497,58,BAT2803411,12.46294504,C,B3,MORTGAGE,46869.86522,Not Verified,n,Debt Consolidation,10.68293992,0,0,7,0,2825,34.26340836,16,f,2481.331638,14.93006773,6.657790031,0.32071244,0,INDIVIDUAL,154,0,1,130884,50900,0
11393405,14280,8665,10691.38882,59,BAT1184694,13.67756795,B,A3,MORTGAGE,77394.30411,Source Verified,n,Credit card refinancing,18.14877556,0,0,13,0,11700,49.51071054,18,w,85.86239788,0.038166088,0.113718774,0.726221972,0,INDIVIDUAL,94,0,38,428841,17303,0
43028292,14911,9915,7684.918209,58,BAT1184694,13.53232281,B,A5,MORTGAGE,88516.00387,Source Verified,n,Credit card refinancing,21.51695946,0,0,21,0,3686,70.70595788,12,f,216.9433039,0.005449623,4.564246906,0.949688395,0,INDIVIDUAL,79,0,21,162048,20648,0
64747076,6509,17328,11514.88768,59,BAT3461431,8.158377174,A,C3,MORTGAGE,86024.29462,Verified,n,Credit card refinancing,11.80022053,0,0,12,0,1304,54.24368283,15,w,2548.873561,18.46204678,1.467582624,28.7353043,0,INDIVIDUAL,65,0,41,342027,5813,0
11615798,19730,15170,13812.95292,59,BAT4808022,12.50111371,C,A4,MORTGAGE,134453.7216,Verified,n,Debt consolidation,38.54933924,0,0,10,0,3005,42.89946085,17,f,3435.923786,0.022609324,2.106949367,0.266800017,0,INDIVIDUAL,71,0,56,235641,57945,0
61555127,29621,32209,15396.68928,59,BAT4694572,18.81633889,C,C2,MORTGAGE,47091.80102,Not Verified,n,Debt consolidation,12.72897017,0,0,16,0,2256,52.66363649,22,f,1007.734917,0.034175302,4.783896492,0.347544198,0,INDIVIDUAL,128,0,1581,57278,19795,0
12151387,19115,4565,21239.94934,58,BAT3193689,12.12568668,B,C2,OWN,46985.97102,Not Verified,n,Debt consolidation,30.60663418,0,0,13,0,13810,72.65732493,35,w,726.3872369,0.058473838,7.48021303,0.543106076,0,INDIVIDUAL,102,0,42,124316,8307,1
43744788,12590,21482,11110.87528,59,BAT2575549,9.80563808,C,B4,MORTGAGE,111298.1714,Not Verified,n,Credit card refinancing,24.31540707,1,0,8,1,4440,90.57874727,12,f,10143.57437,0.001894483,1.207573992,0.427374688,0,INDIVIDUAL,5,0,45,316596,43008,1
34010788,21505,5831,14217.54334,36,BAT3193689,5.939921134,B,C5,RENT,61188.64713,Source Verified,n,Other,16.86007176,1,0,10,0,16607,22.42620504,23,w,2194.414785,0.070260533,6.26922074,0.632475791,0,INDIVIDUAL,112,0,30,21927,21581,0
1806303,31177,7029,12471.15295,58,BAT2803411,7.675981524,B,D3,OWN,186025.6939,Not Verified,n,Debt consolidation,24.88901954,0,0,11,0,11072,37.74073616,22,w,1876.330651,0.032905291,3.064850198,0.364426599,0,INDIVIDUAL,18,0,15,124360,24255,0
2257408,16698,12746,24769.85171,58,BAT2428731,10.14985672,B,E2,RENT,28600.92387,Source Verified,n,Debt consolidation,13.89601274,2,1,21,0,1729,80.30630698,21,f,457.9846591,0.031694128,3.963348936,1.019074075,0,INDIVIDUAL,40,0,20,28668,9430,0
